reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOE4Y3NtHTKM5ooHWWCSCtpfx85p3U-8b_RUs990HWvAotoo8rWzQThGg5_e0t2BYYJr6XDe3BFlez5yWIg,L B,https://lh3.googleusercontent.com/-y5j1TPBq9Mk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck8Pce6QJSAxM9E00v8kX8X68oN9A/photo.jpg,It has been great,5,0,3.22.0,2020-06-28 19:25:13,,,newest,com.offerup
gp:AOqpTOH2OrkUpqNVMKtQFC_1VzWUbdCl8ypOUi4DT2rc_1YkeNLO_xnTvsz2xtnez0x4u4e3IiCN3FmEQSLuhRo,Kskelly Kly,https://lh3.googleusercontent.com/-QD2kaXE4REU/AAAAAAAAAAI/AAAAAAAAAB0/AMZuucljq5yPAnSwGUFR-eaCbZ-sH6mb9w/photo.jpg,"Love this app. Ive sold and bought with it, no bad experience yet.",5,0,3.59.0,2020-06-28 19:24:42,,,newest,com.offerup
gp:AOqpTOFgSfYKb8Can2aFIWkA1wtIODnqhXxbGVOA8kO3S1h6rfOHqzM_GzHHzpB_zYmqNx3MR8sZzyR3Oews080,Lori Staeffler,https://lh3.googleusercontent.com/--eK3W94pfrg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmj5BQoz31Leu0V9zxLe6va73mAjQ/photo.jpg,Great app,5,0,3.59.0,2020-06-28 19:21:57,,,newest,com.offerup
gp:AOqpTOEeNoaMuaJD5ThIIjtcHizQ0-0ezpDcHljYpORFMfeO35A7XdFCgrdL8tWFOjVQHV15OC9QpzuKSiarNh8,Christian Saldana,https://lh3.googleusercontent.com/-RY1IELmvh20/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnuxUs-574RCxKftKrJRIhCvj1U1g/photo.jpg,😃,5,0,3.58.0,2020-06-28 19:07:50,,,newest,com.offerup
gp:AOqpTOHISuhfU3cVLykvWyVQtQPlTDp5C6KaH0Ct_fAP7ausvEKk197LhygJ8K-cvtpai2yoBSHJOAbYnO3zJ9I,brenda lopez,https://lh3.googleusercontent.com/a-/AOh14GhU7nGqLkg4ks-nSQ97igHw3aDc-cyzyeK-k34_pg,Easy to navigate,5,0,3.59.0,2020-06-28 18:38:07,,,newest,com.offerup
gp:AOqpTOFfpcd2ygVQTGieZErZfo4K_LhjvlOGv6l9CVqML2HVq5B26G1jT5qOj5RBTu09x_J5PW2nnMzEzNbT-tA,Monda Jackson,https://lh3.googleusercontent.com/a-/AOh14GiFI8I1QOJeUOlKwBXe1Mg7oBYnaa7zXozOmupKxg,Very useful and I've purchased many items and sold items too.,5,0,3.58.0,2020-06-28 18:37:03,,,newest,com.offerup
gp:AOqpTOGsdZKPVA45DuoNoQKJDTZlfmMhFZWPAm--t9k_uEvTPD9UIW7aRGT3Cxl6SW0FsmZ45IQDXzhK4K1qzgo,Carlos Diaz,https://lh3.googleusercontent.com/-1VDF94yVFNQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl6J0sXsb0lrfujcfhfeODxJkbXJg/photo.jpg,Good products and good selling tool,5,0,3.58.0,2020-06-28 18:35:00,,,newest,com.offerup
gp:AOqpTOFTircJ2UGlV1erkF3p8sh_aDARn5fUfHiqsC5K00XA9wauuUq8cJNv7OFoVFVIbhAdk6NDNMumFHcEMTc,Angel Rivera,https://lh3.googleusercontent.com/a-/AOh14GgWBVD6lGM9Xcp5doQ66LSsfGSGEXSmJECLcao8,"Great app, great people here to. Met some really nice people with selling items. Thank you offer up.",5,0,3.59.0,2020-06-28 18:26:39,,,newest,com.offerup
gp:AOqpTOGoRl6Fb6bMyKVB1VldyR78Ky2Su2OrIKpjfHYgJEEBSU_ogCU_jptQ2qL91ByHL9dJWD5zILiOGbyCwYY,Jorge Luzuriaga,https://lh3.googleusercontent.com/-VLlPlAcBBhQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmfV-mT0owu2PX6h1TMNjpLCiSR-g/photo.jpg,"People want money for there used or new stuff, it's fun finding exactly what you want.",5,0,3.59.0,2020-06-29 20:37:01,,,newest,com.offerup
gp:AOqpTOEbdNzNeNQCgJYvMQ0k-NapnIWZmfd5L5S_ct5gkzHud34of7sRBrX_akOe-mwkbaX22VYwUjXfZdWAyJM,Paul Bustamante,https://lh3.googleusercontent.com/-KhkckqJs4nI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucny6T8nYhVzNrZeYaGTX0PQrmXB-Q/photo.jpg,Very helpful,5,0,3.59.0,2020-06-29 20:18:54,,,newest,com.offerup
gp:AOqpTOGU1HTMl2AJ9xMupPdfGStj0Mid0q8Qa2BmVXmo6YjjLcVpkPWUYRvzqxAYPyKIqN-T4oSQGc4XUEVevOc,Miguel Trejo,https://lh3.googleusercontent.com/-Qv_9hJBgd7Y/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm9Puj_5CSXyf53aZ1pmmcDSZFeSw/photo.jpg,"Love this app, very helpful and there's something available for everyone!",5,0,3.59.0,2020-06-29 19:58:24,,,newest,com.offerup
gp:AOqpTOFyTN17MMi7CLL5Cnjji_w2qo09ar1opzU_jWO8s4brAa0iF4SAkGVPNOv5Wf9V3MlhYeLrNv_iZxbRP7I,Rosemary,https://lh3.googleusercontent.com/a-/AOh14GhcLd0HH1t3u02ZQpLL-UvuKOZjz0e7Z0292q-NLA,Best app so far. No hidden fees and easy to sell/buy,5,0,3.59.0,2020-06-29 19:57:12,,,newest,com.offerup
gp:AOqpTOHOgtJa2u5LrbJ2S-a0jWi1M0ytUe3FpkE-41ht1P1ZrJ4e4DgfTG69x-QfDO9usHaChZThmqCwyX1aujE,Tamara Eggiman,https://lh3.googleusercontent.com/a-/AOh14Gg__MuwQw_VgRpy79tzUyYnHqtZlOH4QABRgiYdlQ,Always find great things...,5,0,3.59.0,2020-06-29 19:34:05,,,newest,com.offerup
gp:AOqpTOG9ev6g83I9rqwrhZxchFnME9YVG8QiLjSBjZRcX4xrF4nG2IMl_BywL3yCQChBpa2ppDe68JqLNJE9jeA,Jeff Gardner,https://lh3.googleusercontent.com/-X0DHZrgvPjs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckniDOSOZ8-IZaNrxmoiitq9CRoBg/photo.jpg,Great,5,0,3.59.0,2020-06-29 19:18:43,,,newest,com.offerup
gp:AOqpTOEfCbm9DFsHF1QdnTsjSdqxMsc_ng1QrWxECqgVhxsws5IRClM5xobiOAjhYuMwDhJE7JetPUt4M9Cncgg,Foron Ouedraogo,https://lh3.googleusercontent.com/-pF6uPxCW4TE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmBfhGyU_p9pLm9YbMaOLzexLlDEg/photo.jpg,Great,5,0,3.59.0,2020-06-29 19:16:23,,,newest,com.offerup
gp:AOqpTOGUgafK5N5W8__9OAOg1MqTLIfwItNvU6Pabyb2-fXhjjH-UKKvnvciOZsULrsK9aTAy1ATRDxzm_Ouy0k,Dianne Terry,https://lh3.googleusercontent.com/a-/AOh14GiwvIOQecl56xlnVST4h8XzLHAt9pK4HZ6FsBfA,Easy to use and fun. You never know what you will find!,5,0,3.59.0,2020-06-29 19:04:37,,,newest,com.offerup
gp:AOqpTOELMRWk068JoGeavIo8vs6Q6XBBPigNvAxmWIW3gvapLYBjHM53FktEqZjjAfP2nBBYGoDK3fNi-xCr7Hs,Genaro Silva,https://lh3.googleusercontent.com/-4CIrsrwsuSg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmTrNV5hEvpdc_hDxi0itOppNPD_g/photo.jpg,Good,5,0,3.58.0,2020-06-29 18:42:58,,,newest,com.offerup
gp:AOqpTOEJXRE7eL2NwP_T-6qfgPYseuGp8JfVE_youm5-2XcrdBgfj44eKT8307_5a9B9JMfankmkT0ijFjRndc0,Eric Patterson,https://lh3.googleusercontent.com/a-/AOh14Ggwq2xatTXwstIZwu3Wf34FnpOlDKuCxqYJnhcovg,Great deals 😉,5,0,3.20.1,2020-06-29 18:39:04,,,newest,com.offerup
gp:AOqpTOFyb4Yh531wn4dVOF4FRspuQiyiw8d8zsesvp0o41SLxRcKY76m3VGhPTc8AGfut83yaknR6TroAIX_qLk,Luis Romero,https://lh3.googleusercontent.com/-G7lzHFYWVVY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckndoNWK8G2sE95WJSqsXI1AUyRXQ/photo.jpg,The new delivery option sucks....I press pick up...20 miles away...and I'm seeing stuff from half way around the country...,5,0,3.56.1,2020-06-29 18:35:36,,,newest,com.offerup
gp:AOqpTOF6oxWfVFsrdDmiXu24UKSn7-96h5Bt0Vtj-CZl1nDoDjEy6wL0zov7GEZf722wy7ar7uA_WJYVUa3hcws,Rojan T,https://lh3.googleusercontent.com/a-/AOh14GjWfhRmpfCk-YawKfIkO_xlWWyqOMj1Cc7sCGhfwQ,Great app,5,0,3.59.0,2020-06-29 18:24:21,,,newest,com.offerup
gp:AOqpTOGBbmCL859VzUERMa4LBOxMau57FWHqxaH2kiLKmn30CPyFMb4pnzd-WzW_OgKtrqkAa58JAd76t9sJV9k,WaitingForTheSignal,https://lh3.googleusercontent.com/-yFgletptXVE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckmKhHQBLhvDNAHN8c8oHuTG-wRmQ/photo.jpg,Easy to use! Nice to find products close to me! Easier than craigslist!,5,0,3.59.0,2020-06-29 18:19:16,,,newest,com.offerup
gp:AOqpTOG730WgQD0UPcC1do0MCeSFkczsXDuDXYbX_ryC62I8Pz6In2V82Uzn0IeRYMzRZSJr-bGK3SfE1jIFhf4,nicholas gunn,https://lh3.googleusercontent.com/-s4-kdQRNpOA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnl9xg-41zdhJ1g_osMcFEIbXz9eQ/photo.jpg,Great place to find stuff,5,0,3.59.0,2020-06-29 18:12:20,,,newest,com.offerup
gp:AOqpTOEtH3NDcmLAfVAe7sxsmSZLXlESKlf8jKURcyWYqhhHrSQnjXmNDruPRP5nfGDVLJF4vpKEwhVEvGzQyJQ,carlos rodriguez,https://lh3.googleusercontent.com/-YTUTxpqFDMg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmbSprWuVsNApr2qucUm_-WXYDXvA/photo.jpg,Love it Everytime I use it,5,0,3.59.0,2020-06-29 17:57:12,,,newest,com.offerup
gp:AOqpTOGI1tH7zjG6fkxzJlb1Ns3ziebzycpsgMpHYLIov99auRuw9IDjpQZ_NgvPqMkxiywr3dogw8LFsBqPxgk,Lisa Ruiz,https://lh3.googleusercontent.com/-SJeJQHffTao/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck0OCK2LkalsbE3TJnkMI7nK4TooQ/photo.jpg,Great App always find what I'm looking for.,5,0,,2020-06-29 17:36:19,,,newest,com.offerup
gp:AOqpTOGgeELfGURDhVSMRz4tm0aAXHNJabTM2y68oWHAX-9BfnxSE_kKVVutubro6xMBupBp5Zxi4FnM0cq7YjA,Jesus Santoyo,https://lh3.googleusercontent.com/a-/AOh14Gj13GvKixx9GD6OUCtjCpPvZ1-CHMC1qlyv0VAbHA,Love it,5,0,3.59.0,2020-06-29 17:27:56,,,newest,com.offerup
gp:AOqpTOFZQYRA7BQbKSx6WvKey7vMIqywSoUL0R7Z5zWQA49HH2Oi6MYedY_Q1wH_ySMtp4brYZMRY_wbq22qcbI,Mike Scott,https://lh3.googleusercontent.com/-Xflql70BvbI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckhspEgZS3j0VVgMOnYV60VeRphTw/photo.jpg,I've had a good time on offer up great deals,5,0,3.58.0,2020-06-29 17:24:27,,,newest,com.offerup
gp:AOqpTOHfCvevzEWiR-cWcH-VgyVsdoLAjjHWVqrdO3_4Cg5eYgxmNXZ7MaM7-9qLf4uzO5B8gVFfD4Acou8YiQM,Music Phone,https://lh3.googleusercontent.com/-USS58zfG-OA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmlQQ74eeBCPFtBsC9sLdhRNj-47w/photo.jpg,Good,5,0,,2020-06-29 16:46:17,,,newest,com.offerup
gp:AOqpTOF85jhewDvfIhZqLG_K_h-_B3x8YQ87qdJObqTpXzMoW8bnUHJVIBqaFWPHIBcGNQNqP3fM3M5BgHEIEbk,brandon niblack,https://lh3.googleusercontent.com/-983fZ1MU6I0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmknnIfxN2GMP6mvu1M9K1k-3jI7A/photo.jpg,great sales tatics,5,0,3.23.0,2020-06-29 16:16:03,,,newest,com.offerup
gp:AOqpTOFbktLWu6hgbmRMukFcJL1HczNZY6NMhuLaCqbVGUKbN6Cc7UGs_ZQp-uwzAH3Gh0CJwtDDjAX754Q5r0Q,Melanie,https://lh3.googleusercontent.com/-hD_nwlJiWrI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmA-sSUYtPQ3gDj_UwXnHPQH-YmoQ/photo.jpg,Great deals. Find what you need when you need it close to home,5,0,3.59.0,2020-06-29 16:00:56,,,newest,com.offerup
gp:AOqpTOHvxvggdZrVLVQLqzChcBTQWCiTHR6mKKRusGEgKGaMQ0pvljMtoSYk5fjpvU10pywMonx6PT-wfoZoMq0,Orlando Lozano,https://lh3.googleusercontent.com/a-/AOh14GhvW13C7aEIsIj6-s5tIA99UAqyt1M3j_UoZ9Y2cg,Excellent,5,0,3.59.0,2020-06-29 15:56:53,,,newest,com.offerup
gp:AOqpTOGDmDyq5qkxbjwzBmIlFLu57ebm5YzXwZQRGUhuEKZDnKbUg8eqmKlmnoj6yzDDzOUy3r9obtaEB-9ui7s,Jose Antonio Mendez Jr,https://lh3.googleusercontent.com/a-/AOh14GgwK2eqEqJ58n8msqRsvDC6ZWHhpSQENiNLXPPGrw,I'm very extremely satisfy with your mobile app👍👍👍👍👍👍👍☕☕☕keep up your outstanding work 👌👌👌👌👌👌,5,0,3.58.0,2020-06-29 15:55:44,,,newest,com.offerup
gp:AOqpTOEJt0QI1XwPvN1GseFajLk17g-pZPhfIg0LDA663UDzOBsaAOdeZi8qQaV4ysnL7fnnWTci0orO6kx3-J0,Andre ROMAN,https://lh3.googleusercontent.com/-1mImehSXEuI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmF2H337yQOsIctfiTJnk2A0MVsCg/photo.jpg,Very good.,5,0,3.59.0,2020-06-29 15:45:55,,,newest,com.offerup
gp:AOqpTOHtz46YLDpJ3fKn6kbHeQzsNGyU-6q1Yjq4GMBv5W1Sncf6cyo90r48HXi8JSUdySJw51Q9drSBamP0dKU,Sebastiana Guillermo,https://lh3.googleusercontent.com/-P3_sJdJg-L4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmlRol07g4KgYjCythLQ9Q67ZFYsQ/photo.jpg,Can found what I need 99.9% percent of the time,5,0,3.59.0,2020-06-29 15:42:56,,,newest,com.offerup
gp:AOqpTOGPIs_-vYPnY-uwbnQGw1Ro7NJi9U4RNoGYjny3CGTg4w55McZRdgdF38rytQqAR-uhLuS1uZJLcF9fyLI,Catalina Bruno,https://lh3.googleusercontent.com/-2VuUi2Tbqs8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmzH5njFxeoIofN26_i5wyTUe5YcA/photo.jpg,Great,5,0,3.59.0,2020-06-29 15:18:06,,,newest,com.offerup
gp:AOqpTOG1XpoC5Uzrh0p1-68Tf52QxbTZaGa_6oyyx0wthJgNZrAVKTSTx4B0950P1aTmxTW-bPJs2su6OQ7A4aI,A Google user,https://lh3.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,wonderful,5,0,3.6.0,2020-06-29 15:11:00,,,newest,com.offerup
gp:AOqpTOGyvlgYoGhYqlQ6rPpqfqJjH7NU1QGhio3eXlzosAJYCTt5y3NPImFSa6hXdN49vCHne-CLyXobziGnZ8A,Reginald St Brice,https://lh3.googleusercontent.com/-uDf_ycHs9UY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmwB2eWVEOhbmobdQLDiBHFO9tqEw/photo.jpg,Offer up is the best,5,0,3.59.0,2020-06-29 15:01:44,,,newest,com.offerup
gp:AOqpTOG2_zsLiQe2_YhL-FmO461leYWLuNwmesV6SA7ZUkzMyZsNJbkV7lbZNtv9mQt6ld5KpnS6GEFQPb0TUo0,Hak focus,https://lh3.googleusercontent.com/a-/AOh14GjUoqlh38YORWoxfr9DYZ8Ma6IC7u01WqxxNRo6Sg,Been able to sell my stuff through this app successfully,5,0,3.59.0,2020-06-29 14:40:22,,,newest,com.offerup
gp:AOqpTOGT96cLTVbjKSm0MWb1CxcYpojBrgMVQLRKP1zWte3MXE0-octYT9hAb3XINa7CQGNuaNoC2nU9Gm3ra9o,Krystyn Whitson,https://lh3.googleusercontent.com/-V7D9kxYKhFM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn-iNjY0YaCEFMRd7KBNuPEqqaOXA/photo.jpg,Good stuff works great as a website dor selling and buying,5,0,3.59.0,2020-06-29 14:28:24,,,newest,com.offerup
gp:AOqpTOEV87rd2wB99wa3nonyTlbwdzYpawy7uhiH7UiCKQoF4Ae0ZRIY7emBwRExVbJK4sR5Sa3_aKleydMud4g,Evelio Fuentes,https://lh3.googleusercontent.com/-62vEweEk9Xs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl4UcbS2NHd7Je5rE6q2pJPrLkHqA/photo.jpg,Good so far,5,0,3.58.0,2020-06-29 14:15:17,,,newest,com.offerup
gp:AOqpTOHJ0uxQ7vgwe4sG2E80Eu8KMS0zrb3PW_BxX6NpgVBsRChzvtXMBijIdMFqFhP9UxFuMg6lHJ9VW7wMK3A,FMS 7022903630,https://lh3.googleusercontent.com/-IxhREeIEQBE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmDLGTBAWodhq0f74iWw8GqFNHNTw/photo.jpg,Great,5,0,,2020-06-29 14:11:23,,,newest,com.offerup
gp:AOqpTOGj7C1aj2-Cy4GufJ8On6JQCoEx_DSe1bcyLPi-IFsabtiohpJ1O0p0kRez9w6vCetfcMW5rQ9WHukB1f0,Niara James,https://lh3.googleusercontent.com/-sPfSgIlRlTQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclK8QrFFZ2-Jl0xKNWnuh6G6srRJQ/photo.jpg,It's a good app bc u can just past thing that you don't want to the next,5,0,3.59.0,2020-06-29 13:53:22,,,newest,com.offerup
gp:AOqpTOGK05ELIli8sm_FfkKvRw0C7pOLKwRbLEG5USgZDEDEl41lFGUcLAaIWDSP8wH4NPir4DuQs53zARuZiKA,Teresa Alvarez,https://lh3.googleusercontent.com/-sTi3aO8brFo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclSvcFMLQDbi_B1eHP2Wvjyx9ysqw/photo.jpg,Great,5,0,3.59.0,2020-06-29 13:42:43,,,newest,com.offerup
gp:AOqpTOEsbauFPjm24xKqqHNr3ybBn0wAyu2cM_55w6HUI2gdbiuSU0jMzMx48b6YBYEnluRDWb6S3AZcphuBU0A,Gina Ciulla-Bentley,https://lh3.googleusercontent.com/a-/AOh14GguPcYKexxAQnh0tTsTiuTq52iV7Y_-gtCQPnkHBF4,UPDATE......after a few emails back and forth OFFER UP FIXED THE PROBLEM and kept In CONTACT with me.THEY HELPED ME FIGURE OUT THE PROBLEM AND WORKED ON GETTING ME UP AND RUNNING. ...; THANK YOU OFFER UP GOOD LOOKING OUT!! ... Gina !,5,0,3.59.0,2020-06-29 13:40:45,,,newest,com.offerup
gp:AOqpTOHDjvSQ_eQQkgUiVQXGUiZceFT1Pc-TTqs-GhTGkX-9OsDPm78itpoCJTeiF1D0QvUIFOIgLhLnSX5be3g,Helen Mendez,https://lh3.googleusercontent.com/-qI1T-yqTe5w/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnvBfAZCvNqqPVPEk0K0OjT7uHxyA/photo.jpg,Great deals when not employed,5,0,3.58.0,2020-06-29 13:35:57,,,newest,com.offerup
gp:AOqpTOGY6LAq1kYgd08D1L6hDztsjVQdcv4DR2yPXtKvtGWnAydizhMCOUQ4eVxJNaCCoFdOqbxxKExjbgIn7U4,Jeremy Hanes,https://lh3.googleusercontent.com/-4bAeZHN30M8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmG1dJ13KvDx2T5C_uTYjfGg0qcrQ/photo.jpg,Great app to sell on. Do nit use mercari they are crooks. They will keeo yoyr money,5,0,3.59.0,2020-06-29 13:34:10,,,newest,com.offerup
gp:AOqpTOFF2sFIpTp8bMkv0A_3bDhIJ0zBywmbERsaElLn1rWTd0yTb8o96Ik-Q45cTe-A3vpStXbeTNpXzMD2zr0,Imani Albrow,https://lh3.googleusercontent.com/-E2nV9S1Ok18/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclV3wrNi0XUXW-2hYSzps14q-bmKg/photo.jpg,Good,5,0,,2020-06-29 13:33:09,,,newest,com.offerup
gp:AOqpTOHoFCmJem23eaFdBWIv4OHQuxAzxqreeTV42FMrhkymjOeDdSrfdr1wLCaaBRHsCo-IEfyej-9I7G_nLJA,Chance Reed,https://lh3.googleusercontent.com/a-/AOh14Gj-bb2E1Mm9Vz2ZbgIWcFw6qJZzwIQsOBzP0H3Y,Great,5,0,3.59.0,2020-06-29 13:30:02,,,newest,com.offerup
gp:AOqpTOGGSHuvEkc4FyrlNq6AC8EAZLcixMQRLNJb-3Mgy4FggtcoEHIOAfT_dc82gqnXB2yYsKkHQK2gtddgplw,John Lewis,https://lh3.googleusercontent.com/a-/AOh14GhAtI2mLOzfukXRWeaCISu5_8JXelKPUpvn6WCihw,Great app lots of stuff others don't need that someone does .,5,0,3.59.0,2020-06-29 13:06:02,,,newest,com.offerup
gp:AOqpTOFmvVGvA9E6PGOSVYwTxhpfSecn89wrdsv3xaI6j-t8PSC42Qiv0rT7HdWdnCTcLEbVjEGFB086vT6DTk4,Arnold Aguilera,https://lh3.googleusercontent.com/-Gowg5bP_n_E/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm8eY8Oo9NKkdTNTaGjxobadsjXkg/photo.jpg,Easy to use!,5,0,3.59.0,2020-06-29 12:44:53,,,newest,com.offerup
gp:AOqpTOH37vvbgZtfGBCjSKjG2SDZPUh5jLaeXR2EWNHn9RBKCGJjv1BC7q9F8RpS9o_EHTDqhyKR0pS8eRFA1Qw,viktoriya krykun,https://lh3.googleusercontent.com/a-/AOh14GjHzllfpt124i0E2xs4mXUSfvj7G3nYgfhK3UQe,Love it!!! Sold everything possible!,5,0,3.58.0,2020-06-29 12:32:23,,,newest,com.offerup
gp:AOqpTOHCa0RK-Bi0AGorVEAck-BjTKuFXEsZeQnyI3Zm_H_r0kap7d31z2Nz-R0d-IWCSmoeuez2KOr7oojKC1A,Dan Gage,https://lh3.googleusercontent.com/-8nQySb9pmf4/AAAAAAAAAAI/AAAAAAAAABY/AMZuucmc6w--Yp3fpv0pK3V8ZUea8Pu3Tg/photo.jpg,Great app made lots of $ and friends.,5,0,3.59.0,2020-06-29 12:15:12,,,newest,com.offerup
gp:AOqpTOGGgnfSXIATRHUDUMb78AfquyCSiZ21G3iKcd20V4_qdPFUA6B201Eqt9PVUn2lrWwFkRGcnJDGmNCPvy0,Mike Goldsmith,https://lh3.googleusercontent.com/a-/AOh14Gj-Zz9vdkFPALLPxGOhMCTHfTWxYCw2-1CgDrBk,Great app to sell and buy,5,0,3.59.0,2020-06-29 12:09:55,,,newest,com.offerup
gp:AOqpTOEkOgIeDKNoLma-VK-0P09DVKK-5fw9TeqG_YhzEgLegAOp3L0rFl4IwFnByLVOpzSf_Kzt0LL7BytTVsc,B&S hunters,https://lh3.googleusercontent.com/-rx8AXP5CQa0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckFOVJEyrdxA03slLtdXmeHN4kZoQ/photo.jpg,Its alway bin pleasant,5,0,3.59.0,2020-06-29 11:41:46,,,newest,com.offerup
gp:AOqpTOGQXdOQ1S3cHj3DZtQ6r-jmuUZrynizYx4pikcQChGqne6i4bxLlqPjSp2eDIFaTjVHeyMx_KnZmLAXe1k,Joe Brown,https://lh3.googleusercontent.com/a-/AOh14Gi2hrPPba0hnbEPfpgJ-eYP5hghb-RhN74kwwQYTQ,Great,5,0,3.58.0,2020-06-29 10:50:14,,,newest,com.offerup
gp:AOqpTOHLZQlZl4ChV58UFRpNAB-BmXKhEoa-vYlaulH2m4GMfK6pfEjvi_Oocr4wkj1qi-sll-cRVKG0QMGEqmk,Leonard Thompson,https://lh3.googleusercontent.com/a-/AOh14GhLSBzKG7jhYrXRsRjVVtitSeHzy6Q0t5IjtnJTRA,Fn Awesome,5,0,3.59.0,2020-06-29 10:35:22,,,newest,com.offerup
gp:AOqpTOGeI-qbvjfjcgsM6GFApES7ib2l5fVQXoqrtIKH3RoRLYvFugB97RSdQo7sH3mlYKO4Bg4HyCJCpSvrcG0,Bad Cuervo,https://lh3.googleusercontent.com/a-/AOh14Gjn5nJJNOdEnUpAaSvdk0p0mqfLghj-_b31hR9RMp4,I love this app is 100% better than craigslist,5,0,3.58.0,2020-06-29 10:25:07,,,newest,com.offerup
gp:AOqpTOFRiPTuSwTcVLv0VmLlA_pyh6ihwQeqtKia2oQUew0utyZkEdY0osIn5zfPLEkljJYLt4GXD4Mj3RAOTwQ,Lusy Peeva,https://lh3.googleusercontent.com/-QEFCXLXOmOo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmmHpBXWke7TstmazKuV1dfSHG7GA/photo.jpg,Good,5,0,3.59.0,2020-06-29 10:16:07,,,newest,com.offerup
gp:AOqpTOGZtu-Z2WoOL1L8tcVRBJyIH4Ze-86JuSgjhStl2C1GxgFuz6nb-0pjCYzVfOrY3Td9oZv_fIzfoXCql-A,Dale Trisco,https://lh3.googleusercontent.com/-nVxPrmnCEYE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnWKmMHEOTyKQRB2F4jvtiDj6_5YQ/photo.jpg,Love it,5,0,3.54.0,2020-06-29 10:07:12,,,newest,com.offerup
gp:AOqpTOFcW4LLX6RfMKpyiOI0BjuLsYEi-IFwVU_nS5B9wKdlQHbEckfoYj9cP78CwdMiTSzwi9lLli0hjkHM-uw,Larry Bunker,https://lh3.googleusercontent.com/a-/AOh14Ggwm6sGw_kr95phcJkbgVb_PYbEA18pDzuJL6MbEQ,Nice to see what's for sale close around you,5,0,3.59.0,2020-06-29 10:01:43,,,newest,com.offerup
gp:AOqpTOHHux600YXN-vCu6QNwzO4hgGLVa8yJxO7z8TLdAD_ErJyqSXCt8PwZTSX1qDyWXpVLlpFNPPX1zBKELXc,Rita Castillo,https://lh3.googleusercontent.com/-yc_9uGGbPoc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckaSm8R6oj8vejq8-Gg9etgrabiyw/photo.jpg,Great items at reasonable rates! Easy to navigate and post your own offers.,5,1,3.58.0,2020-06-29 10:00:08,,,newest,com.offerup
gp:AOqpTOFxIZo3ro3z8R5zwENoNzxobsFEoXO1dqxU9hJzxQQZElqQBFa5ZQfLxCoFH1LGtTw6t-iwtYqMD9XTNAM,Tammy Milligan,https://lh3.googleusercontent.com/a-/AOh14GhAT861FnnCfLHXZADqHLFBqOyPchDVNo28JTrMAg,Love the prices some of them can be extremely expensive being that they're used but other than that I love it,5,0,,2020-06-29 09:38:16,,,newest,com.offerup
